player_id,player_name,team,pass_attempts,completions,passing_yards,passing_tds,interceptions,sacks,rushing_attempts,rushing_yards,rushing_tds,fantasy_points_half_ppr,games_played,pass_attempts_per_game,rushing_attempts_per_game,rushing_yards_per_game,ypa,completion_pct,td_pct,int_pct,dropbacks,fantasy_pts_per_dropback,rush_fantasy_contribution,position,signal_score,signal_rank,vegas_multiplier,signal_score_pre_vegas,positional_rank,replacement_signal,vbd_raw,vbd,carries,targets,receptions,receiving_yards,receiving_tds,carries_per_game,receptions_per_game,ypc,carry_share,target_share_backfield,opportunity_share,goal_line_carries,yards_after_catch,target_share,air_yards,wopr,racr,targets_per_game,yac_per_reception,adot,total_air_yards,receiving_yards_per_game,yprr_proxy,redzone_targets,endzone_targets,fg_attempts,fg_makes,fg_made_40_49,fg_att_40_49,fg_made_50p,fg_att_50p,fg_made_60p,fg_att_60p,xp_attempts,xp_makes,fg_pct,fg_pct_40_49,fg_pct_50p,fg_attempts_per_game,fumbles_recovered,turnovers,sacks_per_game,turnovers_per_game,sack_rate,turnover_rate,points_allowed_per_game,opp_epa_per_dropback_allowed,overall_rank,tier,draft_round,draft_pick,situation_score,depth_chart_role,opportunity_ceiling,is_rookie,notes,adp,adp_rank,adp_best,adp_worst,adp_sd,scrape_date,value_delta
00-0040200,Andy Borregales,NE,,,,,,,,,,,10,,,,,,,,,,,K,63.95,108,1.0402,61.48,10,66.11,-2.1599999999999966,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,18.0,6.0,9.0,1.0,1.0,0.0,0.0,34.0,34.0,0.8571428571428571,0.6666666666666666,1.0,2.1,,,,,,,,,108,7,,,,,,,,216.63,217.0,207.0,282.0,13.15,2026-06-26,109.0
00-0037816,Romeo Doubs,GB,,,,,,,,,,63.0,11,,,,,,,,,,,WR,73.04,109,1.0945,66.73,32,74.13,-1.0899999999999892,-1.09,,57.0,37.0,490.0,2.0,,,,,,,,104.0,0.1822861178619663,0.274136167498669,0.4653244940420177,0.6758620689655173,5.181818181818182,2.810810810810811,12.719298245614034,725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,109,7,,,,,,,,130.9,127.0,83.0,174.0,17.66,2026-06-26,18.0
00-0034753,Mark Andrews,BAL,,,,,,,,,,51.8,10,,,,,,,,,,,TE,80.16,110,1.04525,76.69,15,81.24,-1.0799999999999983,-1.13,,40.0,25.0,234.0,3.0,,,,,,,,59.0,0.175161984754376,,,,4.0,,,,23.4,5.85,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,110,7,,,,,,,,136.13,133.0,94.0,173.0,19.18,2026-06-26,23.0
00-0035719,Deebo Samuel Sr.,WAS,,,,,,,,,,54.1,9,,,,,,,,,,,WR,72.96,111,1.0432,69.94,33,74.13,-1.1700000000000017,-1.17,,51.0,36.0,392.0,2.0,,,,,,,,264.0,0.2385978697760307,0.0987585004594677,0.4270277549856734,1.757847533632287,5.666666666666667,7.333333333333333,4.372549019607843,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,111,7,,,,,,,,165.66,161.0,116.0,302.0,35.24,2026-06-26,50.0
00-0030061,Zach Ertz,WAS,,,,,,,,,,37.2,7,,,,,,,,,,,TE,80.04,112,1.012,79.09,16,81.24,-1.1999999999999886,-1.26,,45.0,30.0,312.0,1.0,,,,,,,,72.0,0.215472332459461,,,,6.428571428571429,,,,44.57142857142857,6.933333333333334,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,112,7,,,,,,,,330.25,393.0,246.0,403.0,55.97,2026-06-26,281.0
00-0033862,Zane Gonzalez,ATL,,,,,,,,,,,8,,,,,,,,,,,K,63.32,113,0.949,66.72,11,66.11,-2.789999999999999,-1.26,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,7.0,7.0,6.0,7.0,0.0,0.0,17.0,16.0,0.8333333333333334,1.0,0.8571428571428571,2.25,,,,,,,,,113,7,,,,,,,,319.9,375.0,212.0,409.0,51.15,2026-06-26,262.0
00-0033908,Cooper Kupp,SEA,,,,,,,,,,34.300000000000004,9,,,,,,,,,,,WR,72.84,114,1.1458,63.57,34,74.13,-1.289999999999992,-1.29,,35.0,22.0,303.0,1.0,,,,,,,,162.0,0.1398074690002919,0.1513182108312319,0.3156339510823002,1.01,3.888888888888889,7.363636363636363,8.571428571428571,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,114,7,,,,,,,,231.07,233.0,163.0,299.0,29.38,2026-06-26,119.0
00-0033906,Alvin Kamara,NO,,,,,,,,157.0,0.0,20.1,5,,,,,,,,,,,RB,70.43,115,0.9937,70.88,29,71.82,-1.3899999999999864,-1.53,48.0,13.0,11.0,64.0,0.0,9.6,2.2,3.270833333333333,0.7317948717948718,0.5744444444444444,0.6677976628634523,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,7,,,,,,,,148.38,142.0,99.0,233.0,22.34,2026-06-26,27.0
00-0037238,Drake London,ATL,,,,,,,,,,67.4,6,,,,,,,,,,,WR,72.55,116,0.9235,78.56,35,74.13,-1.5799999999999983,-1.58,,51.0,30.0,414.0,4.0,,,,,,,,89.0,0.2758635714822327,0.3686336454141325,0.6718389090132418,0.711340206185567,8.5,2.966666666666667,11.411764705882351,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,116,7,,,,,,,,11.63,11.0,9.0,19.0,2.21,2026-06-26,-105.0
00-0031408,Mike Evans,TB,,,,,,,,,,31.4,4,,,,,,,,,,,WR,72.47,117,1.009,71.82,36,74.13,-1.6599999999999966,-1.66,,32.0,14.0,194.0,2.0,,,,,,,,14.0,0.2435227272727272,0.3622256452738291,0.6188420426007712,0.4199134199134199,8.0,1.0,14.4375,462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,117,7,,,,,,,,51.23,50.0,31.0,96.0,11.88,2026-06-26,-67.0
ROOKIE_Jeremiyah_Love,Jeremiyah Love,ARI,,,,,,,,,,,0,,,,,,,,,,,RB,70.3,118,,,30,71.82,-1.519999999999996,-1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,7,1.0,3.0,72.0,RB1,high,True,Pick 3 overall; elite draft capital for RB rare in modern NFL; immediate starter; ARI bad offense but Love gets all the work; CMC comp athletically; workhorse role locked; bad team hurts value but touches will be massive,36.81,36.0,21.0,67.0,8.41,2026-06-26,-82.0
00-0031203,Cairo Santos,CHI,,,,,,,,,,,10,,,,,,,,,,,K,62.28,119,1.0402,59.87,12,66.11,-3.8299999999999983,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,7.0,8.0,2.0,3.0,0.0,0.0,28.0,28.0,0.8260869565217391,0.875,0.6666666666666666,2.3,,,,,,,,,119,7,,,,,,,,215.26,216.0,205.0,240.0,4.35,2026-06-26,97.0
00-0033106,Jared Goff,DET,362.0,234.0,2843.0,19.0,5.0,27.0,10.0,29.0,0.0,174.62,10,36.2,1.0,2.9,7.853591160220994,0.6464088397790055,0.0524861878453038,0.0138121546961325,389.0,0.4488946015424164,0.29,QB,59.21,120,1.286,46.04,13,61.12,-1.9099999999999968,-1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,7,,,,,,,,109.85,110.0,79.0,125.0,9.67,2026-06-26,-10.0
00-0033923,Kareem Hunt,KC,,,,,,,,410.0,5.0,81.7,10,,,,,,,,,,,RB,70.11,121,1.0868,64.51,31,71.82,-1.7099999999999935,-1.88,109.0,13.0,8.0,67.0,1.0,10.9,0.8,3.761467889908257,0.5412046158176189,0.4833333333333333,0.4922986814863245,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,7,,,,,,,,318.0,370.0,248.0,423.0,27.78,2026-06-26,249.0
00-0039384,Tyrone Tracy Jr.,NYG,,,,,,,,563.0,2.0,92.1,10,,,,,,,,,,,RB,69.75,122,0.9937,70.19,32,71.82,-2.069999999999993,-2.28,132.0,26.0,20.0,178.0,1.0,13.2,2.0,4.265151515151516,0.5585573141455494,0.5416666666666667,0.5519136136767716,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,7,,,,,,,,126.04,124.0,93.0,152.0,13.89,2026-06-26,2.0
00-0036816,Riley Patterson,MIA,,,,,,,,,,,10,,,,,,,,,,,K,60.25,123,0.892,67.54,13,66.11,-5.859999999999999,-2.64,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,6.0,6.0,2.0,2.0,0.0,0.0,19.0,18.0,0.95,1.0,1.0,2.0,,,,,,,,,123,7,,,,,,,,336.5,406.0,292.0,381.0,44.5,,283.0
00-0038933,Dalton Kincaid,BUF,,,,,,,,,,35.6,6,,,,,,,,,,,TE,78.49,124,1.03575,75.78,17,81.24,-2.75,-2.89,,22.0,16.0,236.0,2.0,,,,,,,,117.0,0.1403241256864445,,,,3.6666666666666665,,,,39.333333333333336,10.727272727272728,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,124,7,,,,,,,,109.58,109.0,91.0,155.0,14.31,2026-06-26,-15.0
00-0039916,Ricky Pearsall,SF,,,,,,,,,,20.3,5,,,,,,,,,,,WR,71.19,125,1.1116,64.04,37,74.13,-2.9399999999999977,-2.94,,24.0,16.0,201.0,0.0,,,,,,,,49.0,0.1655718050065876,0.2410072444526555,0.4170627786267403,0.7077464788732394,4.8,3.0625,11.833333333333334,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,125,7,,,,,,,,100.02,97.0,71.0,154.0,17.51,2026-06-26,-28.0
00-0039847,Theo Johnson,NYG,,,,,,,,,,52.2,9,,,,,,,,,,,TE,77.8,126,0.99775,77.98,18,81.24,-3.4399999999999977,-3.61,,48.0,28.0,402.0,2.0,,,,,,,,130.0,0.1910195753586558,,,,5.333333333333333,,,,44.66666666666666,8.375,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,126,7,,,,,,,,259.15,269.0,158.0,325.0,33.73,2026-06-26,143.0
00-0036919,Kenneth Gainwell,PIT,,,,,,,,351.0,1.0,91.4,11,,,,,,,,,,,RB,68.44,127,1.007,67.96,33,71.82,-3.3799999999999955,-3.72,68.0,54.0,46.0,343.0,3.0,6.181818181818182,4.181818181818182,5.161764705882353,0.285350380588636,0.6651875901875902,0.3823893871847836,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,7,,,,,,,,100.63,98.0,65.0,146.0,18.34,,-29.0
00-0033921,Chris Godwin Jr.,TB,,,,,,,,,,44.0,6,,,,,,,,,,,WR,70.23,128,1.009,69.6,38,74.13,-3.899999999999992,-3.9,,36.0,26.0,300.0,2.0,,,,,,,,181.0,0.1975204029841126,0.1468106374967986,0.399048050723928,1.5075376884422111,6.0,6.961538461538462,5.527777777777778,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128,7,,,,,,,,80.42,76.0,44.0,128.0,14.78,2026-06-26,-52.0
00-0039172,Jake Bates,DET,,,,,,,,,,,10,,,,,,,,,,,K,57.27,129,1.0858,52.74,14,66.11,-8.839999999999996,-3.98,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,31.0,29.0,0.8,0.8571428571428571,0.75,2.0,,,,,,,,,129,7,,,,,,,,229.75,230.0,192.0,252.0,14.87,2026-06-26,101.0
00-0038606,Parker Washington,JAX,,,,,,,,,,84.6,9,,,,,,,,,,,WR,70.14,130,0.9235,75.95,39,74.13,-3.989999999999995,-3.99,,61.0,40.0,605.0,3.0,,,,,,,,174.0,0.2108012104034305,0.2743059179044255,0.5082159581382437,0.779639175257732,6.777777777777778,4.35,12.721311475409836,776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,130,7,,,,,,,,94.6,95.0,60.0,133.0,16.06,2026-06-26,-35.0
00-0038935,Brenton Strange,JAX,,,,,,,,,,40.400000000000006,6,,,,,,,,,,,TE,77.38,131,0.97875,79.06,19,81.24,-3.86,-4.05,,30.0,20.0,284.0,2.0,,,,,,,,118.0,0.1604155076735721,,,,5.0,,,,47.333333333333336,9.466666666666669,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,131,7,,,,,,,,149.29,143.0,106.0,203.0,24.31,2026-06-26,12.0
00-0040784,Quinshon Judkins,CLE,,,,,,,,444.0,5.0,87.3,9,,,,,,,,,,,RB,68.12,132,0.9272,73.47,34,71.82,-3.6999999999999886,-4.07,146.0,24.0,17.0,109.0,0.0,16.22222222222222,1.8888888888888888,3.041095890410959,0.7852264014282566,0.389057239057239,0.6948800836021152,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,7,,,,,,,,60.48,60.0,46.0,80.0,8.44,2026-06-26,-72.0
00-0039373,Audric Estimé,NO,,,,,,,,135.0,1.0,25.5,4,,,,,,,,,,,RB,68.02,133,0.9937,68.45,35,71.82,-3.799999999999997,-4.18,25.0,8.0,7.0,60.0,0.0,6.25,1.75,5.4,0.4299301242236025,0.6875,0.4946358543417367,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,7,,,,,,,,,,,,,,
00-0037252,Greg Dulcich,MIA,,,,,,,,,,33.7,8,,,,,,,,,,,TE,77.15,134,0.955,80.79,20,81.24,-4.089999999999989,-4.29,,29.0,23.0,304.0,1.0,,,,,,,,171.0,0.1551657014157014,,,,3.625,,,,38.0,10.482758620689657,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,134,7,,,,,,,,228.52,228.0,124.0,309.0,49.42,2026-06-26,94.0
00-0035358,Chase McLaughlin,TB,,,,,,,,,,,10,,,,,,,,,,,K,56.37,135,1.006,56.03,15,66.11,-9.740000000000002,-4.38,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,16.0,2.0,2.0,7.0,7.0,0.0,0.0,17.0,17.0,0.9411764705882352,1.0,1.0,1.7,,,,,,,,,135,7,,,,,,,,221.43,222.0,207.0,250.0,12.29,2026-06-26,87.0
00-0036264,Jordan Love,GB,292.0,188.0,2122.0,14.0,4.0,12.0,27.0,111.0,0.0,145.98,10,29.2,2.7,11.1,7.267123287671233,0.6438356164383562,0.047945205479452,0.0136986301369863,304.0,0.4801973684210526,1.11,QB,56.19,136,1.21,46.44,14,61.12,-4.93,-4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,7,,,,,,,,119.4,117.0,105.0,139.0,7.38,2026-06-26,-19.0
DEN,DEN DST,DEN,,,,,8.0,34.0,,,,,10,,,,,,,,,,,DST,56.21,137,0.9665,58.16,14,62.14,-5.93,-4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,3.4,0.9,0.0858585858585858,0.0105757931844888,21.3,-0.0254544393577326,137,7,,,,,,,,,,,,,,
00-0039361,Bucky Irving,TB,,,,,,,,266.0,1.0,45.7,5,,,,,,,,,,,RB,67.76,138,1.007,67.29,36,71.82,-4.059999999999988,-4.47,76.0,14.0,10.0,71.0,1.0,15.2,2.0,3.5,0.6793706293706293,0.4833333333333333,0.6559209912894123,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,7,,,,,,,,57.38,55.0,35.0,80.0,8.75,2026-06-26,-83.0
00-0036139,Rico Dowdle,CAR,,,,,,,,594.0,4.0,100.7,10,,,,,,,,,,,RB,67.75,139,0.8873,76.35,37,71.82,-4.069999999999993,-4.48,148.0,33.0,25.0,173.0,0.0,14.8,2.5,4.013513513513513,0.6561482334869432,0.5482142857142857,0.6408246035010741,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,7,,,,,,,,84.65,85.0,67.0,120.0,11.01,2026-06-26,-54.0
00-0038041,Jake Ferguson,DAL,,,,,,,,,,51.1,10,,,,,,,,,,,TE,76.95,140,0.99775,77.12,21,81.24,-4.289999999999992,-4.5,,49.0,37.0,290.0,4.0,,,,,,,,145.0,0.1389967379993975,,,,4.9,,,,29.0,5.918367346938775,16.0,9.0,,,,,,,,,,,,,,,,,,,,,,,140,7,,,,,,,,104.79,104.0,73.0,138.0,12.86,2026-06-26,-36.0
00-0040124,Tetairoa McMillan,CAR,,,,,,,,,,84.9,10,,,,,,,,,,,WR,69.36,141,0.8551,81.11,40,74.13,-4.769999999999996,-4.77,,68.0,39.0,549.0,5.0,,,,,,,,148.0,0.2604731859541042,0.4905007199131974,0.7340602828703945,0.7047496790757382,6.8,3.7948717948717943,11.455882352941176,779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,141,7,,,,,,,,27.44,25.0,14.0,49.0,8.34,2026-06-26,-116.0
00-0035535,Darius Slayton,NYG,,,,,,,,,,41.8,8,,,,,,,,,,,WR,69.32,142,0.9919,69.89,41,74.13,-4.810000000000002,-4.81,,36.0,21.0,338.0,1.0,,,,,,,,109.0,0.1612398080213115,0.2734695405993101,0.4332883904514845,0.6134301270417423,4.5,5.190476190476191,15.305555555555555,551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,142,7,,,,,,,,267.07,281.0,170.0,381.0,41.31,2026-06-26,139.0
00-0040735,Luther Burden III,CHI,,,,,,,,,,54.7,9,,,,,,,,,,,WR,69.03,143,1.0603,65.1,42,74.13,-5.099999999999994,-5.1,,44.0,33.0,467.0,1.0,,,,,,,,225.0,0.1587730068285623,0.1420752467535383,0.3376121829703204,1.2453333333333334,4.888888888888889,6.818181818181818,8.522727272727273,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,143,7,,,,,,,,44.6,45.0,28.0,89.0,11.18,2026-06-26,-98.0
00-0034173,Eddy Pineiro,SF,,,,,,,,,,,8,,,,,,,,,,,K,54.72,144,1.0744,50.93,16,66.11,-11.39,-5.13,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,5.0,5.0,2.0,3.0,0.0,1.0,30.0,27.0,0.9230769230769232,1.0,0.6666666666666666,1.625,,,,,,,,,144,7,,,,,,,,207.33,206.0,202.0,215.0,3.89,2026-06-26,62.0
00-0038544,Quentin Johnston,LAC,,,,,,,,,,59.8,8,,,,,,,,,,,WR,68.9,145,1.0261,67.15,43,74.13,-5.22999999999999,-5.23,,44.0,25.0,358.0,4.0,,,,,,,,90.0,0.1829193748241784,0.2399341981679023,0.4423330009537993,0.7075098814229249,5.5,3.6,11.5,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,145,7,,,,,,,,112.21,112.0,71.0,142.0,14.39,2026-06-26,-33.0
00-0038994,Jordan Addison,MIN,,,,,,,,,,70.8,11,,,,,,,,,,,WR,68.68,146,1.009,68.07,44,74.13,-5.449999999999989,-5.45,,62.0,32.0,447.0,2.0,,,,,,,,69.0,0.1894742468144029,0.3559750360772223,0.5333938954756601,0.5033783783783784,5.636363636363637,2.15625,14.32258064516129,888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,146,7,,,,,,,,107.17,106.0,82.0,136.0,11.31,2026-06-26,-40.0
00-0039793,AJ Barner,SEA,,,,,,,,,,49.0,10,,,,,,,,,,,TE,75.98,147,1.0405,73.02,22,81.24,-5.259999999999991,-5.52,,46.0,33.0,300.0,2.0,,,,,,,,175.0,0.1539177344596046,,,,4.6,,,,30.0,6.521739130434782,8.0,3.0,,,,,,,,,,,,,,,,,,,,,,,147,7,,,,,,,,207.5,207.0,144.0,254.0,25.89,2026-06-26,60.0
BAL,BAL DST,BAL,,,,,10.0,20.0,,,,,10,,,,,,,,,,,DST,54.72,148,0.9095,60.16,15,62.14,-7.420000000000002,-5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,2.0,1.8,0.0520833333333333,0.0224719101123595,17.8,4.363960899849787e-05,148,7,,,,,,,,,,,,,,
00-0037256,Rachaad White,TB,,,,,,,,335.0,0.0,45.0,10,,,,,,,,,,,RB,66.58,149,1.007,66.12,38,71.82,-5.239999999999995,-5.76,71.0,27.0,23.0,115.0,0.0,7.1,2.3,4.71830985915493,0.3355300023630332,0.5976984126984127,0.3681600345347474,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,7,,,,,,,,116.85,116.0,67.0,160.0,15.82,2026-06-26,-33.0
00-0034827,DJ Moore,CHI,,,,,,,,,,91.08,11,,,,,,,,,,,WR,68.25,150,1.0603,64.37,45,74.13,-5.879999999999996,-5.88,,56.0,30.0,456.0,5.0,,,,,,,,118.0,0.1655072131872334,0.2131784282526775,0.3974857195577245,0.6386554621848739,5.090909090909091,3.933333333333333,12.75,714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,150,7,,,,,,,,55.17,52.0,27.0,115.0,14.66,2026-06-26,-98.0
00-0036613,Jaylen Waddle,MIA,,,,,,,,,,72.80000000000001,10,,,,,,,,,,,WR,68.06,151,0.838,81.22,46,74.13,-6.069999999999993,-6.07,,60.0,35.0,520.0,3.0,,,,,,,,149.0,0.2425110992352371,0.4854937416995205,0.7036122680425201,0.6067677946324388,6.0,4.257142857142857,14.283333333333331,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,151,7,,,,,,,,40.1,39.0,19.0,60.0,7.94,2026-06-26,-112.0
00-0036252,Michael Pittman,IND,,,,,,,,,,68.0,10,,,,,,,,,,,WR,67.96,152,0.9919,68.51,47,74.13,-6.170000000000002,-6.17,,69.0,50.0,480.0,3.0,,,,,,,,150.0,0.2115644354872664,0.2178721602560713,0.4698571654101495,0.8807339449541285,6.9,3.0,7.898550724637682,545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,152,7,,,,,,,,,,,,,,
00-0037545,Rashid Shaheed,SEA,,,,,,,,,,53.3,11,,,,,,,,,,,WR,67.48,153,1.1458,58.89,48,74.13,-6.649999999999992,-6.65,,55.0,32.0,369.0,0.0,,,,,,,,88.0,0.1606950724909414,0.2159281172916755,0.392192290840585,0.5599393019726859,5.0,2.75,11.981818181818182,659.0,,,,,,,,,,,,,,,,,,,,,,,,,,,153,7,,,,,,,,153.73,151.0,121.0,180.0,13.33,2026-06-26,-2.0
00-0039498,Harrison Mevis,LA,,,,,,,,,,,8,,,,,,,,,,,K,49.68,154,1.12,44.36,17,66.11,-16.43,-7.39,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,35.0,35.0,0.9,0.75,1.0,1.25,,,,,,,,,154,7,,,,,,,,241.74,242.0,205.0,282.0,23.3,2026-06-26,88.0
00-0032268,Marcus Mariota,WAS,179.0,108.0,1332.0,7.0,6.0,13.0,42.0,237.0,0.0,88.98,8,22.375,5.25,29.625,7.441340782122905,0.6033519553072626,0.0391061452513966,0.0335195530726257,192.0,0.4634375,2.9625000000000004,QB,52.74,155,1.096,48.12,15,61.12,-8.379999999999995,-7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,7,,,,,,,,348.29,430.0,324.0,397.0,23.27,2026-06-26,275.0
00-0035261,Tony Pollard,TEN,,,,,,,,672.0,3.0,94.2,10,,,,,,,,,,,RB,64.9,156,0.9139,71.01,39,71.82,-6.919999999999988,-7.61,136.0,24.0,19.0,110.0,0.0,13.6,1.9,4.941176470588236,0.6707495755878109,0.3525,0.600945700197172,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,7,,,,,,,,86.08,89.0,70.0,127.0,11.0,2026-06-26,-67.0
00-0030279,Keenan Allen,LAC,,,,,,,,,,48.5,10,,,,,,,,,,,WR,66.46,157,1.0261,64.77,49,74.13,-7.670000000000002,-7.67,,58.0,41.0,425.0,1.0,,,,,,,,107.0,0.1960785584733691,0.1961183272066021,0.4314006667546751,0.85,5.8,2.609756097560976,8.620689655172415,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,157,7,,,,,,,,266.18,280.0,196.0,296.0,25.84,2026-06-26,123.0
LA,LA DST,LA,,,,,11.0,22.0,,,,,10,,,,,,,,,,,DST,51.71,158,0.9,57.45,16,62.14,-10.43,-7.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,2.2,1.4,0.0588235294117647,0.017220172201722,21.6,-0.0678018575874078,158,7,,,,,,,,,,,,,,
00-0033303,Harrison Butker,KC,,,,,,,,,,,10,,,,,,,,,,,K,48.44,159,1.0744,45.09,18,66.11,-17.67,-7.95,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,18.0,5.0,6.0,2.0,3.0,0.0,0.0,18.0,17.0,0.9,0.8333333333333334,0.6666666666666666,2.0,,,,,,,,,159,7,,,,,,,,238.45,238.0,200.0,333.0,28.62,2026-06-26,79.0
00-0031136,Chris Boswell,PIT,,,,,,,,,,,11,,,,,,,,,,,K,48.27,160,1.006,47.98,19,66.11,-17.839999999999996,-8.03,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,16.0,5.0,6.0,5.0,6.0,0.0,0.0,28.0,28.0,0.8421052631578947,0.8333333333333334,0.8333333333333334,1.7272727272727273,,,,,,,,,160,7,,,,,,,,247.84,255.0,204.0,282.0,12.43,2026-06-26,95.0
00-0034960,Jakobi Meyers,JAX,,,,,,,,,,63.5,9,,,,,,,,,,,WR,65.79,161,0.9235,71.24,50,74.13,-8.33999999999999,-8.34,,61.0,41.0,462.0,3.0,,,,,,,,128.0,0.2272724565726706,0.2396973645357298,0.5086968400340167,0.8191489361702128,6.777777777777778,3.1219512195121952,9.245901639344265,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,161,7,,,,,,,,88.88,91.0,68.0,116.0,13.13,2026-06-26,-70.0
00-0038558,Darnell Washington,PIT,,,,,,,,,,32.2,10,,,,,,,,,,,TE,73.18,162,1.0025,73.0,23,81.24,-8.059999999999988,-8.46,,34.0,25.0,282.0,1.0,,,,,,,,178.0,0.1116121472708835,,,,3.4,,,,28.2,8.294117647058824,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,162,7,,,,,,,,297.74,337.0,254.0,390.0,35.57,2026-06-26,175.0
00-0039738,Blake Corum,LA,,,,,,,,531.0,5.0,84.80000000000001,10,,,,,,,,,,,RB,63.93,163,1.14,56.08,40,71.82,-7.8899999999999935,-8.68,103.0,6.0,4.0,17.0,0.0,10.3,0.4,5.155339805825243,0.390709946236262,0.1481481481481481,0.3724667950068407,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,7,,,,,,,,109.29,108.0,86.0,141.0,12.95,2026-06-26,-55.0
00-0038559,Michael Wilson,ARI,,,,,,,,,,111.1,10,,,,,,,,,,,WR,65.27,164,0.838,77.89,51,74.13,-8.86,-8.86,,95.0,61.0,811.0,5.0,,,,,,,,223.0,0.2293646328959941,0.3475665559534879,0.5873435385114327,0.7366030881017257,9.5,3.6557377049180326,11.589473684210526,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,164,7,,,,,,,,82.27,80.0,60.0,116.0,12.79,2026-06-26,-84.0
00-0034084,Mike Badgley,BUF,,,,,,,,,,,8,,,,,,,,,,,K,45.92,165,1.0858,42.29,20,66.11,-20.19,-9.09,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,4.0,4.0,2.0,3.0,0.0,0.0,21.0,16.0,0.9090909090909092,1.0,0.6666666666666666,1.375,,,,,,,,,165,7,,,,,,,,,,,,,,
00-0039229,Charlie Smyth,NO,,,,,,,,,,,5,,,,,,,,,,,K,45.79,166,0.9946,46.04,21,66.11,-20.32,-9.14,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,3.0,5.0,4.0,5.0,0.0,1.0,11.0,11.0,0.7857142857142857,0.6,0.8,2.8,,,,,,,,,166,7,,,,,,,,284.25,315.0,207.0,366.0,39.48,2026-06-26,149.0
