player_id,player_name,team,pass_attempts,completions,passing_yards,passing_tds,interceptions,rushing_attempts,rushing_yards,rushing_tds,fantasy_points_half_ppr,sacks,games_played,pass_attempts_per_game,passing_yards_per_game,rushing_attempts_per_game,rushing_yards_per_game,fantasy_points_half_ppr_per_game,ypa,completion_pct,td_pct,int_pct,dropbacks,fantasy_pts_per_dropback,rush_fantasy_contribution,position,signal_score,signal_rank,vegas_multiplier,signal_score_pre_vegas,positional_rank,replacement_signal,vbd_raw,vbd,carries,targets,receptions,receiving_yards,receiving_tds,carries_per_game,targets_per_game,receptions_per_game,receiving_yards_per_game,ypc,yards_per_reception,catch_rate,carry_share,target_share_backfield,opportunity_share,goal_line_carries,air_yards,yards_after_catch,wopr,yac_per_reception,target_share,adot,total_air_yards,racr,ngs_separation,redzone_targets,endzone_targets,yprr_proxy,yprr_note,fg_attempts,fg_makes,fg_att_40_49,fg_made_40_49,fg_att_50p,fg_made_50p,fg_pct,fg_pct_40_49,fg_pct_50p,fg_attempts_per_game,xp_attempts,fumbles_recovered,safeties,turnovers,sacks_per_game,turnovers_per_game,sack_rate,turnover_rate,points_allowed_per_game,opp_epa_per_dropback_allowed,opponent_dvoa,overall_rank,tier
00-0039355,Luke McCaffrey,WAS,,,,,,,,,13.5,,7,,,,,,,,,,,,,WR,23.37,128,1.0,23.37,128,72.51,-49.14,-49.14,,13.0,7.0,65.0,0.0,,1.8571428571428572,,9.285714285714286,,,0.5384615384615384,,,,,0.06827066,46.0,0.13253804,6.571428571428571,0.0923811482635012,9.076923,118.0,0.5508475,,,,,,,,,,,,,,,,,,,,,,,,,,,384,8
00-0038938,Jalin Hyatt,NYG,,,,,,,,,12.6,,5,,,,,,,,,,,,,WR,23.04,129,1.0,23.04,129,72.51,-49.470000000000006,-49.47,,11.0,7.0,56.0,0.0,,2.2,,11.2,,,0.6363636363636364,,,,,0.11867285,6.0,0.17969179,0.8571428571428571,0.08882415934889698,13.181818,145.0,0.3862069,,,,,,,,,,,,,,,,,,,,,,,,,,,385,8
00-0033439,Pharaoh Brown,SEA,,,,,,,,,7.6000004,,5,,,,,,,,,,,,,TE,28.57,63,1.0,28.57,63,76.09,-47.52,-49.9,,7.0,5.0,46.0,0.0,,1.4,,9.2,,,0.7142857142857143,,,,,,19.0,0.09511484,,0.04882818331094193,,,,,1.0,1.0,6.571428571428571,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,386,8
00-0038618,Xavier Hutchinson,HOU,,,,,,,,,15.799999,,8,,,,,,,,,,,,,WR,22.6,130,1.0,22.6,130,72.51,-49.910000000000004,-49.91,,16.0,8.0,78.0,0.0,,2.0,,9.75,,,0.5,,,,,0.08990876,15.0,0.16365644,1.875,0.10657337695843888,13.75,220.0,0.35454544,,,,,,,,,,,,,,,,,,,,,,,,,,,387,8
00-0031235,Odell Beckham,MIA,,,,,,,,,14.5,,7,,,,,,,,,,,,,WR,21.86,131,1.0,21.86,131,72.51,-50.650000000000006,-50.65,,17.0,9.0,55.0,0.0,,2.4285714285714284,,7.857142857142857,,,0.5294117647058824,,,,,0.08912205,14.0,0.17562151,1.5555555555555556,0.16832557584437283,7.470588,127.0,0.43307087,,,,,,,,,,,,,,,,,,,,,,,,,,,388,8
00-0034487,Trent Sherfield,MIN,,,,,,,,,16.0,,5,,,,,,,,,,,,,WR,21.76,132,1.0,21.76,132,72.51,-50.75,-50.75,,5.0,5.0,50.0,1.0,,1.0,,10.0,,,1.0,,,,,0.018527973,24.0,0.061320186,4.8,0.05233283056812469,5.2,26.0,1.9230769,,,,,,,,,,,,,,,,,,,,,,,,,,,389,8
00-0037091,Bo Melton,GB,,,,,,,,,11.3,,6,,,,,,,,,,,,,WR,20.29,133,1.0,20.29,133,72.51,-52.220000000000006,-52.22,,10.0,5.0,45.0,0.0,,1.6666666666666667,,7.5,,,0.5,,,,,0.09603301,2.0,0.15267728,0.4,0.07788564459600265,17.3,173.0,0.2601156,,,,,,,,,,,,,,,,,,,,,,,,,,,390,8
00-0039912,Ben Sinnott,WAS,,,,,,,,,13.8,,4,,,,,,,,,,,,,TE,26.12,64,1.0,26.12,64,76.09,-49.97,-52.47,,5.0,5.0,28.0,1.0,,1.25,,7.0,,,1.0,,,,,,19.0,0.084215805,,0.0495557441992077,,,,,1.0,1.0,5.6,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,391,8
00-0036628,John Bates,WAS,,,,,,,,,11.0,,6,,,,,,,,,,,,,TE,26.01,65,1.0,26.01,65,76.09,-50.08,-52.58,,9.0,6.0,70.0,0.0,,1.5,,11.666666666666666,,,0.6666666666666666,,,,,,43.0,0.07919191,,0.045098760830497076,,,,,1.0,0.0,7.777777777777778,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,392,8
00-0039874,Jaylen Wright,MIA,,,,,,,114.0,0.0,13.2,,8,,,,14.25,,,,,,,,,RB,19.18,86,1.0,19.18,86,67.42,-48.24,-53.06,33.0,5.0,3.0,8.0,0.0,4.125,0.625,0.375,1.0,3.4545454545454546,2.6666666666666665,0.6,0.18795393369571936,0.07992424242424243,0.16281548457448666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,8
00-0039907,Ja'Lynn Polk,NE,,,,,,,,,8.9,,7,,,,,,,,,,,,,WR,19.29,134,1.0,19.29,134,72.51,-53.220000000000006,-53.22,,10.0,2.0,9.0,1.0,,1.4285714285714286,,1.2857142857142858,,,0.2,,,,,0.062382556,10.0,0.11369562,5.0,0.09652455940049924,10.6,106.0,0.08490566,,,,,,,,,,,,,,,,,,,,,,,,,,,394,8
00-0037805,Jeremy Ruckert,NYJ,,,,,,,,,17.8,,8,,,,,,,,,,,,,TE,25.25,66,1.0,25.25,66,76.09,-50.84,-53.38,,16.0,11.0,68.0,0.0,,2.0,,8.5,,,0.6875,,,,,,40.0,0.11887151,,0.06423201089971733,,,,,2.0,0.0,4.25,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,395,8
00-0035631,Drew Sample,CIN,,,,,,,,,24.3,,8,,,,,,,,,,,,,TE,24.86,67,1.0,24.86,67,76.09,-51.230000000000004,-53.79,,14.0,12.0,67.0,1.0,,1.75,,8.375,,,0.8571428571428571,,,,,,43.0,0.080398306,,0.04741911641135562,,,,,1.0,1.0,4.785714285714286,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,396,8
00-0033891,Zay Jones,ARI,,,,,,,,,7.8,,5,,,,,,,,,,,,,WR,17.87,135,1.0,17.87,135,72.51,-54.64,-54.64,,6.0,4.0,38.0,0.0,,1.2,,7.6,,,0.6666666666666666,,,,,0.066406086,14.0,0.09970872,3.5,0.0844047619047619,9.833333,59.0,0.6440678,,,,,,,,,,,,,,,,,,,,,,,,,,,397,8
00-0039379,Jamari Thrash,CLE,,,,,,,,,5.2,,5,,,,,,,,,,,,,WR,17.62,136,1.0,17.62,136,72.51,-54.89,-54.89,,6.0,3.0,22.0,0.0,,1.2,,4.4,,,0.5,,,,,0.015332108,14.0,0.053954624,4.666666666666667,0.05097883597883598,4.0,24.0,0.9166667,,,,,,,,,,,,,,,,,,,,,,,,,,,398,8
00-0031585,MyCole Pruitt,PIT,,,,,,,,,14.1,,5,,,,,,,,,,,,,TE,23.51,68,1.0,23.51,68,76.09,-52.58,-55.21,,8.0,5.0,31.0,1.0,,1.6,,6.2,,,0.625,,,,,,15.0,0.094864555,,0.05579202279202279,,,,,1.0,1.0,3.875,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,399,8
00-0036906,Khalil Herbert,CIN,,,,,,,45.0,0.0,6.2,,4,,,,11.25,,,,,,,,,RB,17.07,87,1.0,17.07,87,67.42,-50.35,-55.39,8.0,1.0,1.0,7.0,0.0,2.0,0.25,0.25,1.75,5.625,7.0,1.0,0.10176282051282051,0.027777777777777776,0.08995997536945813,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,8
00-0034646,Brandon Powell,MIN,,,,,,,,,8.2,,4,,,,,,,,,,,,,WR,17.1,137,1.0,17.1,137,72.51,-55.410000000000004,-55.41,,4.0,4.0,42.0,0.0,,1.0,,10.5,,,1.0,,,,,0.032310523,7.0,0.06911613,1.75,0.05071015585721468,8.75,35.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,401,8
00-0033948,Jamaal Williams,NO,,,,,,,46.0,0.0,11.5,,6,,,,7.666666666666667,,,,,,,,,RB,16.52,88,1.0,16.52,88,67.42,-50.900000000000006,-55.99,13.0,4.0,4.0,29.0,0.0,2.1666666666666665,0.6666666666666666,0.6666666666666666,4.833333333333333,3.5384615384615383,7.25,1.0,0.13680555555555554,0.09325396825396826,0.11078666216824111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,8
00-0038496,Xavier Gipson,NYJ,,,,,,,,,10.7,,4,,,,,,,,,,,,,WR,16.17,138,1.0,16.17,138,72.51,-56.34,-56.34,,4.0,3.0,17.0,1.0,,1.0,,4.25,,,0.75,,,,,0.09047307,2.0,0.112494245,0.6666666666666666,0.052736185383244205,15.75,63.0,0.26984128,,,,,,,,,,,,,,,,,,,,,,,,,,,403,8
00-0035140,Mecole Hardman,KC,,,,,,,,,25.9,,6,,,,,,,,,,,,,WR,15.3,139,1.0,15.3,139,72.51,-57.21000000000001,-57.21,,10.0,8.0,57.0,0.0,,1.6666666666666667,,9.5,,,0.8,,,,,-0.0037254274,55.0,0.08792446,6.875,0.11282051282051282,-0.3,-3.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,404,8
00-0036955,Terrace Marshall,LV,,,,,,,,,7.1,,5,,,,,,,,,,,,,WR,14.49,140,1.0,14.49,140,72.51,-58.02,-58.02,,6.0,3.0,41.0,0.0,,1.2,,8.2,,,0.5,,,,,0.032927662,4.0,0.074518815,1.3333333333333333,0.08322296124927704,8.666667,52.0,0.78846157,,,,,,,,,,,,,,,,,,,,,,,,,,,405,8
00-0037617,Hassan Haskins,LAC,,,,,,,40.0,1.0,21.9,,8,,,,5.0,,,,,,,,,RB,14.39,89,1.0,14.39,89,67.42,-53.03,-58.33,17.0,3.0,3.0,49.0,1.0,2.125,0.375,0.375,6.125,2.3529411764705883,16.333333333333332,1.0,0.09120951842991316,0.09375,0.09395320668111692,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,8
00-0030578,Cordarrelle Patterson,PIT,,,,,,,42.0,0.0,19.8,,8,,,,5.25,,,,,,,,,RB,13.77,90,1.0,13.77,90,67.42,-53.650000000000006,-59.02,15.0,7.0,7.0,46.0,1.0,1.875,0.875,0.875,5.75,2.8,6.571428571428571,1.0,0.0789171596703357,0.11128663003663003,0.09038934652808492,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,8
00-0039325,Carson Steele,KC,,,,,,,41.0,0.0,9.3,,6,,,,6.833333333333333,,,,,,,,,RB,13.67,91,1.0,13.67,91,67.42,-53.75,-59.13,15.0,4.0,3.0,22.0,0.0,2.5,0.6666666666666666,0.5,3.6666666666666665,2.7333333333333334,7.333333333333333,0.75,0.10515882291828997,0.11666666666666665,0.11013726013726015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,8
00-0038396,Eric Gray,NYG,,,,,,,1.0,0.0,7.0,,4,,,,0.25,,,,,,,,,RB,13.42,92,1.0,13.42,92,67.42,-54.0,-59.4,2.0,5.0,5.0,19.0,0.0,0.5,1.25,1.25,4.75,0.5,3.8,1.0,0.041666666666666664,0.19821428571428573,0.09115745436105477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,8
00-0038752,Jake Bobo,SEA,,,,,,,,,7.7,,6,,,,,,,,,,,,,WR,12.85,141,1.0,12.85,141,72.51,-59.660000000000004,-59.66,,6.0,4.0,37.0,0.0,,1.0,,6.166666666666667,,,0.6666666666666666,,,,,0.050294038,9.0,0.08369207,2.25,0.057955075969781854,9.333333,56.0,0.66071427,,,,,,,,,,,,,,,,,,,,,,,,,,,410,8
00-0037654,Tucker Fisk,LAC,,,,,,,,,10.9,,7,,,,,,,,,,,,,TE,18.4,69,1.0,18.4,69,76.09,-57.690000000000005,-60.57,,8.0,7.0,39.0,0.0,,1.1428571428571428,,5.571428571428571,,,0.875,,,,,,21.0,0.060792934,,0.036725373784968984,,,,,1.0,1.0,4.875,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,411,8
00-0031428,Allen Robinson,DET,,,,,,,,,6.0,,5,,,,,,,,,,,,,WR,11.8,142,1.0,11.8,142,72.51,-60.71000000000001,-60.71,,6.0,3.0,30.0,0.0,,1.2,,6.0,,,0.5,,,,,0.065127335,4.0,0.11125711,1.3333333333333333,0.07318035619351408,7.8333335,47.0,0.63829786,,,,,,,,,,,,,,,,,,,,,,,,,,,412,8
00-0039920,Malachi Corley,NYJ,,,,,,,,,5.8,,4,,,,,,,,,,,,,WR,11.49,143,1.0,11.49,143,72.51,-61.02,-61.02,,5.0,2.0,12.0,0.0,,1.25,,3.0,,,0.4,,,,,0.07729528,0.0,0.1279669,0.0,0.057433155080213905,10.2,51.0,0.23529412,,,,,,,,,,,,,,,,,,,,,,,,,,,413,8
00-0039746,Will Shipley,PHI,,,,,,,50.0,0.0,5.0,,4,,,,12.5,,,,,,,,,RB,11.95,93,1.0,11.95,93,67.42,-55.47,-61.02,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.5,,,0.1552896249243799,0.0,0.14298915130568357,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,8
00-0038046,Charlie Kolar,BAL,,,,,,,,,7.3,,4,,,,,,,,,,,,,TE,17.2,70,1.0,17.2,70,76.09,-58.89,-61.83,,5.0,4.0,33.0,0.0,,1.25,,8.25,,,0.8,,,,,,15.0,0.08665843,,0.04650297619047619,,,,,0.0,0.0,6.6,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,415,8
00-0036887,Luke Farrell,JAX,,,,,,,,,9.2,,5,,,,,,,,,,,,,TE,16.88,71,1.0,16.88,71,76.09,-59.21000000000001,-62.17,,9.0,6.0,32.0,0.0,,1.8,,6.4,,,0.6666666666666666,,,,,,17.0,0.117874876,,0.06190476190476191,,,,,0.0,0.0,3.5555555555555554,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,416,8
00-0037487,Deven Thompkins,CAR,,,,,,,,,6.7000003,,4,,,,,,,,,,,,,WR,10.1,144,1.0,10.1,144,72.51,-62.410000000000004,-62.41,,4.0,4.0,20.0,0.0,,1.0,,5.0,,,1.0,,,,,-0.015835807,28.0,0.07982403,7.0,0.042608695652173914,-2.0,-8.0,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,417,8
00-0037292,Andrew Ogletree,IND,,,,,,,,,6.2,,6,,,,,,,,,,,,,TE,15.88,72,1.0,15.88,72,76.09,-60.21,-63.22,,7.0,3.0,32.0,0.0,,1.1666666666666667,,5.333333333333333,,,0.42857142857142855,,,,,,15.0,0.1311739,,0.053997113997113995,,,,,1.0,0.0,4.571428571428571,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,418,8
00-0039737,Tip Reiman,ARI,,,,,,,,,8.2,,4,,,,,,,,,,,,,TE,15.62,73,1.0,15.62,73,76.09,-60.470000000000006,-63.49,,6.0,5.0,32.0,0.0,,1.5,,8.0,,,0.8333333333333334,,,,,,26.0,0.07813692,,0.04658644924388992,,,,,0.0,0.0,5.333333333333333,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,419,8
00-0036590,Quintin Morris,BUF,,,,,,,,,9.6,,4,,,,,,,,,,,,,TE,15.35,74,1.0,15.35,74,76.09,-60.74,-63.78,,4.0,2.0,16.0,1.0,,1.0,,4.0,,,0.5,,,,,,8.0,0.1072682,,0.03667153996101365,,,,,1.0,1.0,4.0,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,420,8
00-0033576,Eric Saubert,SF,,,,,,,,,10.299999,,4,,,,,,,,,,,,,TE,15.16,75,1.0,15.16,75,76.09,-60.93000000000001,-63.98,,4.0,3.0,13.0,1.0,,1.0,,3.25,,,0.75,,,,,,1.0,0.06873402,,0.03738499245852187,,,,,1.0,1.0,3.25,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,421,8
00-0036429,Charlie Woerner,ATL,,,,,,,,,10.2,,7,,,,,,,,,,,,,TE,14.96,76,1.0,14.96,76,76.09,-61.13,-64.19,,10.0,6.0,42.0,0.0,,1.4285714285714286,,6.0,,,0.6,,,,,,20.0,0.10370389,,0.058439804962361355,,,,,0.0,0.0,4.2,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,422,8
00-0039236,Johnny Wilson,PHI,,,,,,,,,7.5,,4,,,,,,,,,,,,,WR,8.1,145,1.0,8.1,145,72.51,-64.41000000000001,-64.41,,4.0,1.0,5.0,1.0,,1.0,,1.25,,,0.25,,,,,0.066339694,0.0,0.11675824,0.0,0.07486568986568987,8.0,32.0,0.15625,,,,,,,,,,,,,,,,,,,,,,,,,,,423,8
00-0037004,Hunter Long,LA,,,,,,,,,15.4,,6,,,,,,,,,,,,,TE,14.29,77,1.0,14.29,77,76.09,-61.800000000000004,-64.89,,7.0,5.0,44.0,0.0,,1.1666666666666667,,7.333333333333333,,,0.7142857142857143,,,,,,21.0,0.07668335,,0.04206841751598785,,,,,0.0,0.0,6.285714285714286,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,424,8
00-0038710,Blake Whiteheart,CLE,,,,,,,,,5.7,,5,,,,,,,,,,,,,TE,14.28,78,1.0,14.28,78,76.09,-61.81,-64.9,,5.0,2.0,37.0,0.0,,1.0,,7.4,,,0.4,,,,,,5.0,0.07775127,,0.027222747533335045,,,,,0.0,0.0,7.4,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,425,8
00-0037276,Ty Chandler,MIN,,,,,,,35.0,0.0,3.5,,5,,,,7.0,,,,,,,,,RB,8.13,94,1.0,8.13,94,67.42,-59.29,-65.22,14.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,2.5,,,0.13526786072204539,0.0,0.10727999434069044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,8
00-0036425,DeeJay Dallas,ARI,,,,,,,27.0,0.0,11.299999,,5,,,,5.4,,,,,,,,,RB,6.69,95,1.0,6.69,95,67.42,-60.730000000000004,-66.8,8.0,2.0,2.0,6.0,1.0,1.6,0.4,0.4,1.2,3.375,3.0,1.0,0.05988018433179724,0.05333333333333333,0.06457724805550893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,8
00-0033895,Gerald Everett,CHI,,,,,,,,,4.4,,4,,,,,,,,,,,,,TE,12.25,79,1.0,12.25,79,76.09,-63.84,-67.03,,5.0,3.0,14.0,0.0,,1.25,,3.5,,,0.6,,,,,,15.0,0.09008826,,0.04712610962610962,,,,,1.0,0.0,2.8,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,428,8
00-0036510,Kenny Yeboah,NYJ,,,,,,,,,11.700001,,5,,,,,,,,,,,,,TE,11.64,80,1.0,11.64,80,76.09,-64.45,-67.67,,6.0,3.0,27.0,1.0,,1.2,,5.4,,,0.5,,,,,,27.0,0.07782215,,0.03687228835310037,,,,,1.0,0.0,4.5,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,429,8
00-0037258,Dameon Pierce,HOU,,,,,,,25.0,0.0,3.6,,6,,,,4.166666666666667,,,,,,,,,RB,4.01,96,1.0,4.01,96,67.42,-63.410000000000004,-69.75,10.0,1.0,1.0,1.0,0.0,1.6666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.5,1.0,1.0,0.08920855379188712,0.023809523809523808,0.07834031985863772,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,8
00-0038394,Will Mallory,IND,,,,,,,,,5.2,,5,,,,,,,,,,,,,TE,8.28,81,1.0,8.28,81,76.09,-67.81,-71.2,,6.0,3.0,22.0,0.0,,1.2,,4.4,,,0.5,,,,,,4.0,0.08432368,,0.04175603965926546,,,,,0.0,0.0,3.6666666666666665,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,431,8
00-0034798,Durham Smythe,MIA,,,,,,,,,11.2,,8,,,,,,,,,,,,,TE,7.01,82,1.0,7.01,82,76.09,-69.08,-72.53,,9.0,7.0,42.0,0.0,,1.125,,5.25,,,0.7777777777777778,,,,,,12.0,0.06652157,,0.032678675118191246,,,,,0.0,0.0,4.666666666666667,proxy via targets; true YPRR requires PFF route data,,,,,,,,,,,,,,,,,,,,,,432,8
00-0035021,Ashton Dulin,IND,,,,,,,,,3.6000001,,4,,,,,,,,,,,,,WR,,0,1.0,,146,72.51,,,,3.0,0.0,0.0,0.0,,0.75,,0.0,,,0.0,,,,,0.123803824,0.0,0.17221823,,0.037679425837320576,22.666666,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,433,8
00-0026858,G.Gano,NYG,,,,,,,,,,,4,,,,,,,,,,,,,K,,0,1.0,,34,58.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,5.0,4.0,0.0,0.0,0.7142857142857143,0.8,,1.75,14.0,,,,,,,,,,,434,8
00-0033303,H.Butker,KC,,,,,,,,,,,6,,,,,,,,,,,,,K,,0,1.0,,35,58.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,3.0,3.0,0.0,0.0,0.9,1.0,,1.6666666666666667,20.0,,,,,,,,,,,435,8
